index,year,month,dow,sex,count
3019,2011,Dec,Thu,M,31573
3020,2011,Dec,Fri,F,28140
3021,2011,Dec,Fri,M,29281
3022,2011,Dec,Sat,F,18511
3023,2011,Dec,Sat,M,19387
3024,2012,Jan,Sun,F,16356
3025,2012,Jan,Sun,M,17393
3026,2012,Jan,Mon,F,25262
3027,2012,Jan,Mon,M,26657
3028,2012,Jan,Tue,F,28671
3029,2012,Jan,Tue,M,30174
3030,2012,Jan,Wed,F,23148
3031,2012,Jan,Wed,M,23727
3032,2012,Jan,Thu,F,23571
3033,2012,Jan,Thu,M,24413
3034,2012,Jan,Fri,F,22725
3035,2012,Jan,Fri,M,23659
3036,2012,Jan,Sat,F,15239
3037,2012,Jan,Sat,M,15964
3038,2012,Feb,Sun,F,13104
3039,2012,Feb,Sun,M,14098
3040,2012,Feb,Mon,F,21483
3041,2012,Feb,Mon,M,22649
3042,2012,Feb,Tue,F,24117
3043,2012,Feb,Tue,M,24611
3044,2012,Feb,Wed,F,28749
3045,2012,Feb,Wed,M,30106
3046,2012,Feb,Thu,F,23556
3047,2012,Feb,Thu,M,24325
3048,2012,Feb,Fri,F,23085
3049,2012,Feb,Fri,M,24014
3050,2012,Feb,Sat,F,15106
3051,2012,Feb,Sat,M,16057
3052,2012,Mar,Sun,F,13175
3053,2012,Mar,Sun,M,14005
3054,2012,Mar,Mon,F,22372
3055,2012,Mar,Mon,M,23187
3056,2012,Mar,Tue,F,23484
3057,2012,Mar,Tue,M,24346
3058,2012,Mar,Wed,F,22868
3059,2012,Mar,Wed,M,24421
3060,2012,Mar,Thu,F,29232
3061,2012,Mar,Thu,M,30294
3062,2012,Mar,Fri,F,28352
3063,2012,Mar,Fri,M,29941
3064,2012,Mar,Sat,F,19023
3065,2012,Mar,Sat,M,20244
3066,2012,Apr,Sun,F,16398
3067,2012,Apr,Sun,M,17337
3068,2012,Apr,Mon,F,27631
3069,2012,Apr,Mon,M,28943
3070,2012,Apr,Tue,F,23649
3071,2012,Apr,Tue,M,24640
3072,2012,Apr,Wed,F,22931
3073,2012,Apr,Wed,M,24065
3074,2012,Apr,Thu,F,23112
3075,2012,Apr,Thu,M,23984
3076,2012,Apr,Fri,F,21670
3077,2012,Apr,Fri,M,22651
3078,2012,Apr,Sat,F,14581
3079,2012,Apr,Sat,M,15670
3080,2012,May,Sun,F,13473
3081,2012,May,Sun,M,14364
3082,2012,May,Mon,F,20493
3083,2012,May,Mon,M,21753
3084,2012,May,Tue,F,30071
3085,2012,May,Tue,M,31370
3086,2012,May,Wed,F,29870
3087,2012,May,Wed,M,31291
3088,2012,May,Thu,F,29333
3089,2012,May,Thu,M,30895
3090,2012,May,Fri,F,22662
3091,2012,May,Fri,M,24141
3092,2012,May,Sat,F,15069
3093,2012,May,Sat,M,15994
3094,2012,Jun,Sun,F,13900
3095,2012,Jun,Sun,M,14686
3096,2012,Jun,Mon,F,23155
3097,2012,Jun,Mon,M,24286
3098,2012,Jun,Tue,F,24762
3099,2012,Jun,Tue,M,25661
3100,2012,Jun,Wed,F,23954
3101,2012,Jun,Wed,M,25137
3102,2012,Jun,Thu,F,24560
3103,2012,Jun,Thu,M,25641
3104,2012,Jun,Fri,F,29908
3105,2012,Jun,Fri,M,31385
3106,2012,Jun,Sat,F,19840
3107,2012,Jun,Sat,M,20936
3108,2012,Jul,Sun,F,18171
3109,2012,Jul,Sun,M,19310
3110,2012,Jul,Mon,F,30188
3111,2012,Jul,Mon,M,31389
3112,2012,Jul,Tue,F,32494
3113,2012,Jul,Tue,M,33876
3114,2012,Jul,Wed,F,23137
3115,2012,Jul,Wed,M,24599
3116,2012,Jul,Thu,F,24754
3117,2012,Jul,Thu,M,26024
3118,2012,Jul,Fri,F,24225
3119,2012,Jul,Fri,M,25483
3120,2012,Jul,Sat,F,16627
3121,2012,Jul,Sat,M,17880
3122,2012,Aug,Sun,F,14778
3123,2012,Aug,Sun,M,15671
3124,2012,Aug,Mon,F,24196
3125,2012,Aug,Mon,M,25261
3126,2012,Aug,Tue,F,26066
3127,2012,Aug,Tue,M,27286
3128,2012,Aug,Wed,F,31750
3129,2012,Aug,Wed,M,32925
3130,2012,Aug,Thu,F,31866
3131,2012,Aug,Thu,M,33232
3132,2012,Aug,Fri,F,31767
3133,2012,Aug,Fri,M,32603
3134,2012,Aug,Sat,F,16750
3135,2012,Aug,Sat,M,17751
3136,2012,Sep,Sun,F,18868
3137,2012,Sep,Sun,M,20102
3138,2012,Sep,Mon,F,22614
3139,2012,Sep,Mon,M,23531
3140,2012,Sep,Tue,F,25389
3141,2012,Sep,Tue,M,26595
3142,2012,Sep,Wed,F,26294
3143,2012,Sep,Wed,M,27287
3144,2012,Sep,Thu,F,26118
3145,2012,Sep,Thu,M,27150
3146,2012,Sep,Fri,F,25783
3147,2012,Sep,Fri,M,26857
3148,2012,Sep,Sat,F,21409
3149,2012,Sep,Sat,M,22904
3150,2012,Oct,Sun,F,14214
3151,2012,Oct,Sun,M,15023
3152,2012,Oct,Mon,F,29641
3153,2012,Oct,Mon,M,30516
3154,2012,Oct,Tue,F,30923
3155,2012,Oct,Tue,M,32021
3156,2012,Oct,Wed,F,29872
3157,2012,Oct,Wed,M,31184
3158,2012,Oct,Thu,F,25052
3159,2012,Oct,Thu,M,26286
3160,2012,Oct,Fri,F,23810
3161,2012,Oct,Fri,M,24947
3162,2012,Oct,Sat,F,16055
3163,2012,Oct,Sat,M,16707
3164,2012,Nov,Sun,F,14158
3165,2012,Nov,Sun,M,14861
3166,2012,Nov,Mon,F,23934
3167,2012,Nov,Mon,M,24798
3168,2012,Nov,Tue,F,25153
3169,2012,Nov,Tue,M,26053
3170,2012,Nov,Wed,F,24194
3171,2012,Nov,Wed,M,25134
3172,2012,Nov,Thu,F,28143
3173,2012,Nov,Thu,M,29162
3174,2012,Nov,Fri,F,28359
3175,2012,Nov,Fri,M,29563
3176,2012,Nov,Sat,F,15936
3177,2012,Nov,Sat,M,16362
3178,2012,Dec,Sun,F,17390
3179,2012,Dec,Sun,M,18121
3180,2012,Dec,Mon,F,25985
3181,2012,Dec,Mon,M,27054
3182,2012,Dec,Tue,F,21412
3183,2012,Dec,Tue,M,22516
3184,2012,Dec,Wed,F,24601
3185,2012,Dec,Wed,M,25898
3186,2012,Dec,Thu,F,24807
3187,2012,Dec,Thu,M,25779
3188,2012,Dec,Fri,F,24617
3189,2012,Dec,Fri,M,25473
3190,2012,Dec,Sat,F,20028
3191,2012,Dec,Sat,M,21279
3192,2013,Jan,Sun,F,13665
3193,2013,Jan,Sun,M,14513
3194,2013,Jan,Mon,F,21877
3195,2013,Jan,Mon,M,22928
3196,2013,Jan,Tue,F,26863
3197,2013,Jan,Tue,M,28096
3198,2013,Jan,Wed,F,28062
3199,2013,Jan,Wed,M,29094
3200,2013,Jan,Thu,F,29512
3201,2013,Jan,Thu,M,30235
3202,2013,Jan,Fri,F,23389
3203,2013,Jan,Fri,M,24096
3204,2013,Jan,Sat,F,15533
3205,2013,Jan,Sat,M,16451
3206,2013,Feb,Sun,F,13317
3207,2013,Feb,Sun,M,14140
3208,2013,Feb,Mon,F,21958
3209,2013,Feb,Mon,M,22602
3210,2013,Feb,Tue,F,23546
3211,2013,Feb,Tue,M,24473
3212,2013,Feb,Wed,F,22595
3213,2013,Feb,Wed,M,23768
3214,2013,Feb,Thu,F,23513
3215,2013,Feb,Thu,M,23980
3216,2013,Feb,Fri,F,22985
3217,2013,Feb,Fri,M,24217
3218,2013,Feb,Sat,F,15090
3219,2013,Feb,Sat,M,16176
3220,2013,Mar,Sun,F,16711
3221,2013,Mar,Sun,M,17660
3222,2013,Mar,Mon,F,22510
3223,2013,Mar,Mon,M,23788
3224,2013,Mar,Tue,F,23339
3225,2013,Mar,Tue,M,24695
3226,2013,Mar,Wed,F,23245
3227,2013,Mar,Wed,M,24229
3228,2013,Mar,Thu,F,23160
3229,2013,Mar,Thu,M,24328
3230,2013,Mar,Fri,F,28327
3231,2013,Mar,Fri,M,29940
3232,2013,Mar,Sat,F,19026
3233,2013,Mar,Sat,M,20208
3234,2013,Apr,Sun,F,13079
3235,2013,Apr,Sun,M,14038
3236,2013,Apr,Mon,F,27305
3237,2013,Apr,Mon,M,28088
3238,2013,Apr,Tue,F,29040
3239,2013,Apr,Tue,M,30787
3240,2013,Apr,Wed,F,22636
3241,2013,Apr,Wed,M,23995
3242,2013,Apr,Thu,F,22781
3243,2013,Apr,Thu,M,23892
3244,2013,Apr,Fri,F,22512
3245,2013,Apr,Fri,M,23447
3246,2013,Apr,Sat,F,14804
3247,2013,Apr,Sat,M,15870
3248,2013,May,Sun,F,13425
3249,2013,May,Sun,M,14063
3250,2013,May,Mon,F,20408
3251,2013,May,Mon,M,21189
3252,2013,May,Tue,F,24217
3253,2013,May,Tue,M,25054
3254,2013,May,Wed,F,29633
3255,2013,May,Wed,M,31129
3256,2013,May,Thu,F,29518
3257,2013,May,Thu,M,30867
3258,2013,May,Fri,F,28886
3259,2013,May,Fri,M,30564
3260,2013,May,Sat,F,15169
3261,2013,May,Sat,M,16071
3262,2013,Jun,Sun,F,17364
3263,2013,Jun,Sun,M,18782
3264,2013,Jun,Mon,F,23110
3265,2013,Jun,Mon,M,24268
3266,2013,Jun,Tue,F,24153
3267,2013,Jun,Tue,M,25575
3268,2013,Jun,Wed,F,23726
3269,2013,Jun,Wed,M,24886
3270,2013,Jun,Thu,F,23739
3271,2013,Jun,Thu,M,25042
3272,2013,Jun,Fri,F,23649
3273,2013,Jun,Fri,M,24983
3274,2013,Jun,Sat,F,19970
3275,2013,Jun,Sat,M,21228
3276,2013,Jul,Sun,F,14415
3277,2013,Jul,Sun,M,15536
3278,2013,Jul,Mon,F,30185
3279,2013,Jul,Mon,M,31534
3280,2013,Jul,Tue,F,31922
3281,2013,Jul,Tue,M,33655
3282,2013,Jul,Wed,F,31135
3283,2013,Jul,Wed,M,32748
3284,2013,Jul,Thu,F,22825
3285,2013,Jul,Thu,M,24224
3286,2013,Jul,Fri,F,23767
3287,2013,Jul,Fri,M,24486
3288,2013,Jul,Sat,F,16319
3289,2013,Jul,Sat,M,17169
3290,2013,Aug,Sun,F,14678
3291,2013,Aug,Sun,M,15847
3292,2013,Aug,Mon,F,23965
3293,2013,Aug,Mon,M,25199
3294,2013,Aug,Tue,F,25418
3295,2013,Aug,Tue,M,26358
3296,2013,Aug,Wed,F,25276
3297,2013,Aug,Wed,M,26419
3298,2013,Aug,Thu,F,31684
3299,2013,Aug,Thu,M,32800
3300,2013,Aug,Fri,F,31062
3301,2013,Aug,Fri,M,32152
3302,2013,Aug,Sat,F,20956
3303,2013,Aug,Sat,M,22479
3304,2013,Sep,Sun,F,18793
3305,2013,Sep,Sun,M,19651
3306,2013,Sep,Mon,F,28250
3307,2013,Sep,Mon,M,29457
3308,2013,Sep,Tue,F,25798
3309,2013,Sep,Tue,M,26726
3310,2013,Sep,Wed,F,25265
3311,2013,Sep,Wed,M,26287
3312,2013,Sep,Thu,F,25884
3313,2013,Sep,Thu,M,26840
3314,2013,Sep,Fri,F,24889
3315,2013,Sep,Fri,M,25994
3316,2013,Sep,Sat,F,17072
3317,2013,Sep,Sat,M,17957
3318,2013,Oct,Sun,F,13956
3319,2013,Oct,Sun,M,14795
3320,2013,Oct,Mon,F,23120
3321,2013,Oct,Mon,M,24000
3322,2013,Oct,Tue,F,30795
3323,2013,Oct,Tue,M,32051
3324,2013,Oct,Wed,F,29542
3325,2013,Oct,Wed,M,31042
3326,2013,Oct,Thu,F,29652
3327,2013,Oct,Thu,M,30940
3328,2013,Oct,Fri,F,23863
3329,2013,Oct,Fri,M,24841
3330,2013,Oct,Sat,F,15992
3331,2013,Oct,Sat,M,16764
3332,2013,Nov,Sun,F,14043
3333,2013,Nov,Sun,M,15131
3334,2013,Nov,Mon,F,23352
3335,2013,Nov,Mon,M,24560
3336,2013,Nov,Tue,F,25213
3337,2013,Nov,Tue,M,26343
3338,2013,Nov,Wed,F,23396
3339,2013,Nov,Wed,M,24554
3340,2013,Nov,Thu,F,21557
3341,2013,Nov,Thu,M,22486
3342,2013,Nov,Fri,F,28408
3343,2013,Nov,Fri,M,29600
3344,2013,Nov,Sat,F,19529
3345,2013,Nov,Sat,M,21061
3346,2013,Dec,Sun,F,18046
3347,2013,Dec,Sun,M,19056
3348,2013,Dec,Mon,F,29876
3349,2013,Dec,Mon,M,31364
3350,2013,Dec,Tue,F,29352
3351,2013,Dec,Tue,M,30975
3352,2013,Dec,Wed,F,21892
3353,2013,Dec,Wed,M,22702
3354,2013,Dec,Thu,F,23951
3355,2013,Dec,Thu,M,25209
3356,2013,Dec,Fri,F,24407
3357,2013,Dec,Fri,M,25346
3358,2013,Dec,Sat,F,16543
3359,2013,Dec,Sat,M,17601
3360,2014,Jan,Sun,F,13945
3361,2014,Jan,Sun,M,14702
3362,2014,Jan,Mon,F,22212
3363,2014,Jan,Mon,M,23024
3364,2014,Jan,Tue,F,23747
3365,2014,Jan,Tue,M,24771
3366,2014,Jan,Wed,F,26268
3367,2014,Jan,Wed,M,28177
3368,2014,Jan,Thu,F,28525
3369,2014,Jan,Thu,M,29571
3370,2014,Jan,Fri,F,29030
3371,2014,Jan,Fri,M,30440
3372,2014,Jan,Sat,F,15902
3373,2014,Jan,Sat,M,16840
3374,2014,Feb,Sun,F,13803
3375,2014,Feb,Sun,M,14757
3376,2014,Feb,Mon,F,22561
3377,2014,Feb,Mon,M,23597
3378,2014,Feb,Tue,F,23763
3379,2014,Feb,Tue,M,25277
3380,2014,Feb,Wed,F,23251
3381,2014,Feb,Wed,M,24267
3382,2014,Feb,Thu,F,22992
3383,2014,Feb,Thu,M,23926
3384,2014,Feb,Fri,F,23616
3385,2014,Feb,Fri,M,24533
3386,2014,Feb,Sat,F,16023
3387,2014,Feb,Sat,M,16721
3388,2014,Mar,Sun,F,17124
3389,2014,Mar,Sun,M,18170
3390,2014,Mar,Mon,F,28230
3391,2014,Mar,Mon,M,29773
3392,2014,Mar,Tue,F,23453
3393,2014,Mar,Tue,M,24902
3394,2014,Mar,Wed,F,23013
3395,2014,Mar,Wed,M,24152
3396,2014,Mar,Thu,F,23294
3397,2014,Mar,Thu,M,24216
3398,2014,Mar,Fri,F,23340
3399,2014,Mar,Fri,M,24006
3400,2014,Mar,Sat,F,19889
3401,2014,Mar,Sat,M,20755
3402,2014,Apr,Sun,F,13515
3403,2014,Apr,Sun,M,14644
3404,2014,Apr,Mon,F,22585
3405,2014,Apr,Mon,M,23814
3406,2014,Apr,Tue,F,29147
3407,2014,Apr,Tue,M,31073
3408,2014,Apr,Wed,F,28691
3409,2014,Apr,Wed,M,30231
3410,2014,Apr,Thu,F,23504
3411,2014,Apr,Thu,M,24431
3412,2014,Apr,Fri,F,22693
3413,2014,Apr,Fri,M,23945
3414,2014,Apr,Sat,F,15423
3415,2014,Apr,Sat,M,16092
3416,2014,May,Sun,F,13867
3417,2014,May,Sun,M,15044
3418,2014,May,Mon,F,20735
3419,2014,May,Mon,M,22185
3420,2014,May,Tue,F,24292
3421,2014,May,Tue,M,25295
3422,2014,May,Wed,F,24244
3423,2014,May,Wed,M,25780
3424,2014,May,Thu,F,30249
3425,2014,May,Thu,M,31888
3426,2014,May,Fri,F,29730
3427,2014,May,Fri,M,31022
3428,2014,May,Sat,F,20039
3429,2014,May,Sat,M,21074
3430,2014,Jun,Sun,F,18005
3431,2014,Jun,Sun,M,19241
3432,2014,Jun,Mon,F,29094
3433,2014,Jun,Mon,M,30717
3434,2014,Jun,Tue,F,24413
3435,2014,Jun,Tue,M,25412
3436,2014,Jun,Wed,F,24162
3437,2014,Jun,Wed,M,25059
3438,2014,Jun,Thu,F,23904
3439,2014,Jun,Thu,M,25475
3440,2014,Jun,Fri,F,23594
3441,2014,Jun,Fri,M,24534
3442,2014,Jun,Sat,F,16044
3443,2014,Jun,Sat,M,17103
3444,2014,Jul,Sun,F,14903
3445,2014,Jul,Sun,M,15672
3446,2014,Jul,Mon,F,24654
3447,2014,Jul,Mon,M,25659
3448,2014,Jul,Tue,F,32525
3449,2014,Jul,Tue,M,33941
3450,2014,Jul,Wed,F,31222
3451,2014,Jul,Wed,M,32574
3452,2014,Jul,Thu,F,31424
3453,2014,Jul,Thu,M,32957
3454,2014,Jul,Fri,F,22804
3455,2014,Jul,Fri,M,24173
3456,2014,Jul,Sat,F,16555
3457,2014,Jul,Sat,M,17383
3458,2014,Aug,Sun,F,18708
3459,2014,Aug,Sun,M,20058
3460,2014,Aug,Mon,F,24374
3461,2014,Aug,Mon,M,25478
3462,2014,Aug,Tue,F,26050
3463,2014,Aug,Tue,M,26997
3464,2014,Aug,Wed,F,25275
3465,2014,Aug,Wed,M,26530
3466,2014,Aug,Thu,F,25824
3467,2014,Aug,Thu,M,26807
3468,2014,Aug,Fri,F,31510
3469,2014,Aug,Fri,M,33061
3470,2014,Aug,Sat,F,21712
3471,2014,Aug,Sat,M,22817
3472,2014,Sep,Sun,F,15413
3473,2014,Sep,Sun,M,16130
3474,2014,Sep,Mon,F,28809
3475,2014,Sep,Mon,M,29940
3476,2014,Sep,Tue,F,32278
3477,2014,Sep,Tue,M,33892
3478,2014,Sep,Wed,F,25988
3479,2014,Sep,Wed,M,27214
3480,2014,Sep,Thu,F,25326
3481,2014,Sep,Thu,M,26530
3482,2014,Sep,Fri,F,25666
3483,2014,Sep,Fri,M,26648
3484,2014,Sep,Sat,F,17518
3485,2014,Sep,Sat,M,18051
3486,2014,Oct,Sun,F,14408
3487,2014,Oct,Sun,M,15210
3488,2014,Oct,Mon,F,22956
3489,2014,Oct,Mon,M,23855
3490,2014,Oct,Tue,F,25090
3491,2014,Oct,Tue,M,25625
3492,2014,Oct,Wed,F,30400
3493,2014,Oct,Wed,M,31801
3494,2014,Oct,Thu,F,30444
3495,2014,Oct,Thu,M,31409
3496,2014,Oct,Fri,F,29392
3497,2014,Oct,Fri,M,30343
3498,2014,Oct,Sat,F,16292
3499,2014,Oct,Sat,M,17040
3500,2014,Nov,Sun,F,18100
3501,2014,Nov,Sun,M,19141
3502,2014,Nov,Mon,F,23764
3503,2014,Nov,Mon,M,25010
3504,2014,Nov,Tue,F,25442
3505,2014,Nov,Tue,M,26178
3506,2014,Nov,Wed,F,23658
3507,2014,Nov,Wed,M,24823
3508,2014,Nov,Thu,F,21709
3509,2014,Nov,Thu,M,22798
3510,2014,Nov,Fri,F,22797
3511,2014,Nov,Fri,M,23604
3512,2014,Nov,Sat,F,20348
3513,2014,Nov,Sat,M,21447
3514,2014,Dec,Sun,F,14395
3515,2014,Dec,Sun,M,15428
3516,2014,Dec,Mon,F,30596
3517,2014,Dec,Mon,M,31699
3518,2014,Dec,Tue,F,31714
3519,2014,Dec,Tue,M,33071
3520,2014,Dec,Wed,F,28843
3521,2014,Dec,Wed,M,30106
3522,2014,Dec,Thu,F,21766
3523,2014,Dec,Thu,M,22396
3524,2014,Dec,Fri,F,23058
3525,2014,Dec,Fri,M,24182
3526,2014,Dec,Sat,F,16652
3527,2014,Dec,Sat,M,17588
